asset_id,name,STATE,YEAR,sizeBytes,updateTime,bag_fraction,class_key,date_ingested,image_name,training_data
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/NV_2022,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/NV_2022,NV,2022,17923347,2023-10-25T15:59:21.371292Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-05-05,NV,users/dgketchum/bands/state/NV_05MAY2023
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/NV_2023,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/NV_2023,NV,2023,24178710,2023-12-20T16:05:33.411694Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-12-19,NV,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/NV_2024,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/NV_2024,NV,2024,22589350,2024-11-05T18:22:38.834446Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2024-11-04,NV,users/dgketchum/bands/state/NV_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/NV_2025,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/NV_2025,NV,2025,22542537,2025-12-19T01:57:36.516913Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2025-12-18,NV,users/dgketchum/bands/state/NV_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1985,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1985,OR,1985,22305989,2021-12-13T18:26:56.288449Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1986,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1986,OR,1986,20671275,2021-12-13T18:26:59.892406Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1987,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1987,OR,1987,20439998,2021-12-13T18:27:03.061568Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1988,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1988,OR,1988,19490686,2021-12-13T18:27:06.331825Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1989,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1989,OR,1989,21888313,2021-12-13T18:27:09.594418Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1990,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1990,OR,1990,21037561,2021-12-13T18:27:13.147207Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1991,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1991,OR,1991,22117092,2021-12-13T18:27:16.675505Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1992,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1992,OR,1992,19852621,2021-12-13T18:27:20.008898Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1993,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1993,OR,1993,25108561,2021-12-13T18:27:23.505571Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1994,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1994,OR,1994,19090557,2021-12-13T18:27:26.825056Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1995,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1995,OR,1995,20743122,2021-12-13T18:27:30.350533Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1996,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1996,OR,1996,19679224,2021-12-13T18:27:33.584614Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1997,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1997,OR,1997,20872924,2021-12-13T18:27:36.612254Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1998,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1998,OR,1998,21752227,2021-12-13T18:27:39.840412Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1999,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_1999,OR,1999,21904921,2021-12-13T18:27:43.294501Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2000,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2000,OR,2000,19083550,2021-12-13T18:27:46.854563Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2001,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2001,OR,2001,19048836,2021-12-13T18:27:50.135651Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2002,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2002,OR,2002,19533284,2021-12-13T18:27:53.360330Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2003,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2003,OR,2003,19928043,2021-12-13T18:27:56.822197Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2004,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2004,OR,2004,18795272,2021-12-13T18:28:00.122088Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2005,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2005,OR,2005,19496694,2021-12-13T18:28:03.613220Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2006,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2006,OR,2006,19605550,2021-12-13T18:28:07.063004Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2007,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2007,OR,2007,18740132,2021-12-13T18:28:10.468802Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2008,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2008,OR,2008,20730160,2021-12-13T18:28:13.753504Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2009,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2009,OR,2009,19402167,2021-12-13T18:28:17.276215Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2010,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2010,OR,2010,19752133,2021-12-13T18:28:20.535541Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2011,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2011,OR,2011,23138196,2021-12-13T18:28:23.869635Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2012,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2012,OR,2012,22451256,2021-12-13T18:28:26.707255Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2013,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2013,OR,2013,18979495,2021-12-13T18:28:30.276866Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2014,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2014,OR,2014,19040512,2021-12-13T18:28:33.709237Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2015,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2015,OR,2015,18225863,2021-12-13T18:28:36.760781Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2016,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2016,OR,2016,19153765,2021-12-13T18:28:39.654Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2017,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2017,OR,2017,21646174,2021-12-13T18:28:42.693776Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2018,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2018,OR,2018,19842568,2021-12-13T18:28:45.515698Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2019,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2019,OR,2019,20319267,2021-12-13T18:28:48.978747Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2020,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2020,OR,2020,19528053,2021-12-13T18:28:52.487137Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-23,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2021,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2021,OR,2021,20071285,2021-12-13T18:28:55.473126Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-24,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2022,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2022,OR,2022,20571822,2023-10-25T16:07:11.999036Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-05-05,OR,users/dgketchum/bands/state/OR_05MAY2023
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2023,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2023,OR,2023,24228405,2023-12-20T16:08:08.575224Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-12-19,OR,users/dgketchum/bands/state/OR_22NOV2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2024,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2024,OR,2024,24269225,2024-11-05T18:32:33.468269Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2024-11-04,OR,users/dgketchum/bands/state/OR_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2025,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/OR_2025,OR,2025,23780236,2025-12-19T01:46:41.082717Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2025-12-18,OR,users/dgketchum/bands/state/OR_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1985,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1985,UT,1985,14424435,2021-12-13T18:28:58.911195Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1986,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1986,UT,1986,14664276,2021-12-13T18:29:02.085140Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1987,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1987,UT,1987,13153376,2021-12-13T18:29:05.489692Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1988,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1988,UT,1988,13159370,2021-12-13T18:29:09.094739Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1989,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1989,UT,1989,13110740,2021-12-13T18:29:12.763043Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1990,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1990,UT,1990,12786860,2021-12-13T18:29:15.790544Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1991,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1991,UT,1991,13922736,2021-12-13T18:29:19.240002Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1992,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1992,UT,1992,13259237,2021-12-13T18:29:22.849830Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1993,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1993,UT,1993,15224350,2021-12-13T18:29:26.206684Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1994,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1994,UT,1994,12894629,2021-12-13T18:29:29.742957Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1995,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1995,UT,1995,16277734,2021-12-13T18:29:32.979861Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1996,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1996,UT,1996,12910364,2021-12-13T18:29:36.378774Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1997,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1997,UT,1997,14173711,2021-12-13T18:29:39.731504Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1998,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1998,UT,1998,14969678,2021-12-13T18:29:43.091179Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1999,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_1999,UT,1999,14147328,2021-12-13T18:29:46.330571Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2000,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2000,UT,2000,12504727,2021-12-13T18:29:49.661038Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2001,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2001,UT,2001,12769146,2021-12-13T18:29:52.775720Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2002,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2002,UT,2002,12075223,2021-12-13T18:29:56.312983Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2003,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2003,UT,2003,13001507,2021-12-13T18:29:59.547912Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2004,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2004,UT,2004,13301641,2021-12-13T18:30:02.830807Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2005,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2005,UT,2005,15144159,2021-12-13T18:30:06.299558Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2006,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2006,UT,2006,12569798,2021-12-13T18:30:09.840004Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2007,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2007,UT,2007,12263836,2021-12-13T18:30:13.251398Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2008,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2008,UT,2008,12687581,2021-12-13T18:30:16.501353Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2009,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2009,UT,2009,13606074,2021-12-13T18:30:19.970759Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2010,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2010,UT,2010,14566170,2021-12-13T18:30:23.487284Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2011,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2011,UT,2011,15340523,2021-12-13T18:30:26.922867Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2012,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2012,UT,2012,12869619,2021-12-13T18:30:30.205562Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2013,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2013,UT,2013,13223549,2021-12-13T18:30:33.509504Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2014,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2014,UT,2014,14230357,2021-12-13T18:30:36.825299Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2015,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2015,UT,2015,13972020,2021-12-13T18:30:40.487667Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2016,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2016,UT,2016,14492851,2021-12-13T18:30:43.955109Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2017,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2017,UT,2017,15253481,2021-12-13T18:30:47.483655Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2018,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2018,UT,2018,13082994,2021-12-13T18:30:50.697228Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2019,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2019,UT,2019,16728018,2021-12-13T18:30:54.004688Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2020,projects/ee-dgketchum/assets/IrrMapper/IrrMapperComp/UT_2020,UT,2020,13825318,2021-12-13T18:30:57.647789Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,UT,users/dgketchum/bands/state/UT_2DEC2021
