asset_id,name,STATE,YEAR,sizeBytes,updateTime,bag_fraction,class_key,date_ingested,image_name,postprocessing_date,training_data
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2004,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2004,CO,2004,6810447,2024-01-02T21:07:40.669451Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2005,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2005,CO,2005,6842669,2024-01-02T21:07:42.478508Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2006,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2006,CO,2006,6566672,2024-01-02T21:07:44.741079Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2007,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2007,CO,2007,7093618,2024-01-02T21:07:46.923181Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2008,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2008,CO,2008,6961386,2024-01-02T21:07:49.211928Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2009,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2009,CO,2009,6988071,2024-01-02T21:07:51.389293Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2010,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2010,CO,2010,7045543,2024-01-02T21:07:53.278590Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2011,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2011,CO,2011,6669452,2024-01-02T21:07:55.465550Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2012,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2012,CO,2012,5713578,2024-01-02T21:07:57.905187Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2013,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2013,CO,2013,6833582,2024-01-02T21:08:00.115085Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2014,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2014,CO,2014,7678336,2024-01-02T21:08:02.458405Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2015,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2015,CO,2015,7521540,2024-01-02T21:08:04.379468Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2016,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2016,CO,2016,7446883,2024-01-02T21:08:06.468965Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2017,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2017,CO,2017,7544580,2024-01-02T21:08:08.696764Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2018,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2018,CO,2018,6869269,2024-01-02T21:08:10.997344Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2019,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2019,CO,2019,7322393,2024-01-02T21:08:13.247205Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2020,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2020,CO,2020,6431895,2024-01-02T21:08:15.130747Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2021,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2021,CO,2021,6952487,2024-01-02T21:08:16.731436Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-12-03,CO,2023-12-28,users/dgketchum/bands/state/CO_2DEC2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2022,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2022,CO,2022,6550847,2024-01-02T21:08:18.887669Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-05-08,CO,2023-12-29,users/dgketchum/bands/state/CO_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2023,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2023,CO,2023,7158112,2024-01-02T21:08:21.250562Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-12-19,CO,2023-12-29,users/dgketchum/bands/state/CO_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2024,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2024,CO,2024,7869868,2024-11-05T19:23:38.527176Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2024-11-04,CO,2024-11-05,users/dgketchum/bands/state/CO_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2025,projects/ee-dgketchum/assets/IrrMapper/version1_2/CO_2025,CO,2025,10287160,2025-12-19T17:07:02.500552Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2025-12-18,CO,2025-12-19,users/dgketchum/bands/state/CO_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1985,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1985,ID,1985,6061468,2024-01-02T21:08:23.247288Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1986,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1986,ID,1986,6363552,2024-01-02T21:08:25.550583Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1987,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1987,ID,1987,6145875,2024-01-02T21:08:27.619307Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1988,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1988,ID,1988,5724045,2024-01-02T21:08:29.632114Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1989,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1989,ID,1989,6036443,2024-01-02T21:08:31.665526Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1990,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1990,ID,1990,5945906,2024-01-02T21:08:33.704247Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1991,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1991,ID,1991,6052188,2024-01-02T21:08:35.612429Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1992,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1992,ID,1992,5253335,2024-01-02T21:08:37.928603Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1993,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1993,ID,1993,6311172,2024-01-02T21:08:40.104126Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1994,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1994,ID,1994,5711587,2024-01-02T21:08:42.170043Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1995,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1995,ID,1995,6358975,2024-01-02T21:08:44.457132Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1996,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1996,ID,1996,6047896,2024-01-02T21:08:46.341124Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1997,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1997,ID,1997,6281194,2024-01-02T21:08:48.182373Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1998,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1998,ID,1998,6285244,2024-01-02T21:08:49.958371Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1999,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_1999,ID,1999,6092540,2024-01-02T21:08:52.087265Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2000,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2000,ID,2000,5813643,2024-01-02T21:08:54.362942Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2001,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2001,ID,2001,5591762,2024-01-02T21:08:56.556422Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2002,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2002,ID,2002,5897221,2024-01-02T21:08:58.884248Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2003,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2003,ID,2003,5537994,2024-01-02T21:09:01.104187Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2004,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2004,ID,2004,5966158,2024-01-02T21:09:03.317734Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2005,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2005,ID,2005,6070422,2024-01-02T21:09:05.090921Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2006,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2006,ID,2006,5833595,2024-01-02T21:09:07.245719Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2007,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2007,ID,2007,5504502,2024-01-02T21:09:09.408355Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2008,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2008,ID,2008,5763648,2024-01-02T21:09:11.081755Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2009,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2009,ID,2009,6095351,2024-01-02T21:09:12.923050Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2010,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2010,ID,2010,5902102,2024-01-02T21:09:14.895351Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2011,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2011,ID,2011,5783749,2024-01-02T21:09:17.148359Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2012,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2012,ID,2012,5446555,2024-01-02T21:09:19.162294Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2013,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2013,ID,2013,5763788,2024-01-02T21:09:21.441820Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2014,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2014,ID,2014,5910058,2024-01-02T21:09:23.555076Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2015,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2015,ID,2015,6113407,2024-01-02T21:09:25.755828Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2016,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2016,ID,2016,6295275,2024-01-02T21:09:27.938443Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2017,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2017,ID,2017,6517141,2024-01-02T21:09:29.811562Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2018,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2018,ID,2018,6597378,2024-01-02T21:09:31.736276Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2019,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2019,ID,2019,6813271,2024-01-02T21:09:33.811009Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2020,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2020,ID,2020,7026150,2024-01-02T21:09:35.900377Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2021,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2021,ID,2021,6255148,2024-01-02T21:09:38.047438Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,ID,2023-12-28,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2022,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2022,ID,2022,6530717,2024-01-02T21:09:40.055460Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-05-08,ID,2023-12-29,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2023,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2023,ID,2023,6574745,2024-01-02T21:09:41.952342Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-12-19,ID,2023-12-29,users/dgketchum/bands/state/ID_10NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2024,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2024,ID,2024,7186622,2024-11-05T19:29:10.518571Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2024-11-04,ID,2024-11-05,users/dgketchum/bands/state/ID_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2025,projects/ee-dgketchum/assets/IrrMapper/version1_2/ID_2025,ID,2025,7189585,2025-12-19T17:12:24.108996Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2025-12-18,ID,2025-12-19,users/dgketchum/bands/state/ID_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1985,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1985,MT,1985,5736278,2024-01-02T21:09:44.025689Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1986,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1986,MT,1986,7471272,2024-01-02T21:09:45.941405Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1987,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1987,MT,1987,7567519,2024-01-02T21:09:48.111697Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1988,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1988,MT,1988,6178376,2024-01-02T21:09:49.771219Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1989,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1989,MT,1989,8639239,2024-01-02T21:09:52.109216Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1990,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1990,MT,1990,7607805,2024-01-02T21:09:54.296855Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1991,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1991,MT,1991,8713159,2024-01-02T21:09:56.580597Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1992,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1992,MT,1992,7027756,2024-01-02T21:09:58.905939Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1993,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1993,MT,1993,8649780,2024-01-02T21:10:00.793559Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1994,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1994,MT,1994,7960971,2024-01-02T21:10:03.119078Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1995,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1995,MT,1995,9050611,2024-01-02T21:10:05.284539Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1996,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1996,MT,1996,8236504,2024-01-02T21:10:06.934041Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1997,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1997,MT,1997,8477009,2024-01-02T21:10:08.658638Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1998,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1998,MT,1998,8030893,2024-01-02T21:10:10.742700Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1999,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_1999,MT,1999,8809371,2024-01-02T21:10:12.545635Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2000,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2000,MT,2000,7350899,2024-01-02T21:10:14.758451Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2001,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2001,MT,2001,7841266,2024-01-02T21:10:16.441293Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2002,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2002,MT,2002,7820010,2024-01-02T21:10:18.545528Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
